"","location","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred"
"338","Antigua and Barbuda","ATG",2021-10-26,105502,55942,49560,106.86,56.66,50.2
"339","Antigua and Barbuda","ATG",2021-10-30,106387,56269,50118,107.76,56.99,50.76
"340","Antigua and Barbuda","ATG",2021-11-05,108001,57058,50943,109.39,57.79,51.6
"341","Antigua and Barbuda","ATG",2021-11-08,111186,58497,52689,112.62,59.25,53.37
"342","Antigua and Barbuda","ATG",2021-11-16,115487,60789,54698,116.97,61.57,55.4
"343","Antigua and Barbuda","ATG",2021-11-21,116527,61097,55430,118.03,61.88,56.14
"344","Antigua and Barbuda","ATG",2021-11-23,117072,61271,55801,118.58,62.06,56.52
"345","Antigua and Barbuda","ATG",2021-11-26,117637,61418,56219,119.15,62.21,56.94
"346","Antigua and Barbuda","ATG",2021-12-05,118765,61420,57345,120.3,62.21,58.08
"347","Antigua and Barbuda","ATG",2021-12-10,119809,61921,57888,121.35,62.72,58.63
"348","Antigua and Barbuda","ATG",2021-12-19,120657,62154,58503,122.21,62.95,59.26
"349","Argentina","ARG",2021-01-20,247933,243539,4394,0.54,0.53,0.01
"350","Argentina","ARG",2021-01-21,265724,249372,16352,0.58,0.55,0.04
"351","Argentina","ARG",2021-01-22,279602,254456,25146,0.61,0.56,0.06
"352","Argentina","ARG",2021-01-23,288064,258876,29188,0.63,0.57,0.06
"353","Argentina","ARG",2021-01-24,292023,260036,31987,0.64,0.57,0.07
"354","Argentina","ARG",2021-01-25,292386,260122,32264,0.64,0.57,0.07
"355","Argentina","ARG",2021-01-26,305880,266969,38911,0.67,0.59,0.09
"356","Argentina","ARG",2021-01-27,318033,272323,45710,0.7,0.6,0.1
"357","Argentina","ARG",2021-01-28,327999,276548,51451,0.72,0.61,0.11
"358","Argentina","ARG",2021-01-29,344034,278451,65583,0.75,0.61,0.14
"359","Argentina","ARG",2021-01-30,366384,281023,85361,0.8,0.62,0.19
"360","Argentina","ARG",2021-02-01,375851,281577,94274,0.82,0.62,0.21
"361","Argentina","ARG",2021-02-03,396562,284196,112366,0.87,0.62,0.25
"362","Argentina","ARG",2021-02-04,444018,297717,146301,0.97,0.65,0.32
"363","Argentina","ARG",2021-02-06,471383,307501,163882,1.03,0.67,0.36
"364","Argentina","ARG",2021-02-07,501152,319316,181836,1.1,0.7,0.4
"365","Argentina","ARG",2021-02-08,511582,322318,189264,1.12,0.71,0.41
"366","Argentina","ARG",2021-02-09,513178,322975,190203,1.13,0.71,0.42
"367","Argentina","ARG",2021-02-10,535303,337772,197531,1.17,0.74,0.43
"368","Argentina","ARG",2021-02-11,572928,362649,210279,1.26,0.8,0.46
"369","Argentina","ARG",2021-02-12,591632,368023,223609,1.3,0.81,0.49
"370","Argentina","ARG",2021-02-13,606245,371629,234616,1.33,0.81,0.51
"371","Argentina","ARG",2021-02-14,609605,372122,237483,1.34,0.82,0.52
"372","Argentina","ARG",2021-02-15,609791,372181,237610,1.34,0.82,0.52
"373","Argentina","ARG",2021-02-16,611169,373253,237916,1.34,0.82,0.52
"374","Argentina","ARG",2021-02-17,612322,374002,238320,1.34,0.82,0.52
"375","Argentina","ARG",2021-02-18,635583,392399,243184,1.39,0.86,0.53
"376","Argentina","ARG",2021-02-19,668654,414958,253696,1.47,0.91,0.56
"377","Argentina","ARG",2021-02-20,707148,445614,261534,1.55,0.98,0.57
"378","Argentina","ARG",2021-02-21,720267,456929,263338,1.58,1,0.58
"379","Argentina","ARG",2021-02-22,722234,458822,263412,1.58,1.01,0.58
"380","Argentina","ARG",2021-02-23,746615,481689,264926,1.64,1.06,0.58
"381","Argentina","ARG",2021-02-24,780455,513394,267061,1.71,1.13,0.59
"382","Argentina","ARG",2021-02-25,829832,558831,271001,1.82,1.23,0.59
"383","Argentina","ARG",2021-02-26,903915,620635,283280,1.98,1.36,0.62
"384","Argentina","ARG",2021-02-27,984895,694470,290425,2.16,1.52,0.64
"385","Argentina","ARG",2021-02-28,1025003,731571,293432,2.25,1.6,0.64
"386","Argentina","ARG",2021-03-01,1049169,755212,293957,2.3,1.66,0.64
"387","Argentina","ARG",2021-03-02,1126108,823446,302662,2.47,1.81,0.66
"388","Argentina","ARG",2021-03-03,1181292,874916,306376,2.59,1.92,0.67
"389","Argentina","ARG",2021-03-04,1252461,941695,310766,2.75,2.06,0.68
"390","Argentina","ARG",2021-03-05,1357596,1030504,327092,2.98,2.26,0.72
"391","Argentina","ARG",2021-03-07,1526078,1182874,343204,3.35,2.59,0.75
"392","Argentina","ARG",2021-03-08,1546699,1202998,343701,3.39,2.64,0.75
"393","Argentina","ARG",2021-03-09,1648957,1301787,347170,3.62,2.85,0.76
"394","Argentina","ARG",2021-03-10,1774438,1424984,349454,3.89,3.12,0.77
"395","Argentina","ARG",2021-03-11,1919074,1564555,354519,4.21,3.43,0.78
"396","Argentina","ARG",2021-03-12,2098205,1719543,378662,4.6,3.77,0.83
"397","Argentina","ARG",2021-03-13,2294738,1876113,418625,5.03,4.11,0.92
"398","Argentina","ARG",2021-03-14,2381429,1932696,448733,5.22,4.24,0.98
"399","Argentina","ARG",2021-03-15,2404194,1952883,451311,5.27,4.28,0.99
"400","Argentina","ARG",2021-03-16,2541362,2064529,476833,5.57,4.53,1.05
"401","Argentina","ARG",2021-03-17,2668103,2170116,497987,5.85,4.76,1.09
"402","Argentina","ARG",2021-03-18,2805153,2289249,515904,6.15,5.02,1.13
"403","Argentina","ARG",2021-03-19,2939364,2382859,556505,6.45,5.22,1.22
"404","Argentina","ARG",2021-03-20,3063864,2472426,591438,6.72,5.42,1.3
"405","Argentina","ARG",2021-03-21,3119828,2514480,605348,6.84,5.51,1.33
"406","Argentina","ARG",2021-03-22,3142444,2535054,607390,6.89,5.56,1.33
"407","Argentina","ARG",2021-03-23,3240731,2618750,621981,7.11,5.74,1.36
"408","Argentina","ARG",2021-03-24,3328933,2694454,634479,7.3,5.91,1.39
"409","Argentina","ARG",2021-03-25,3365839,2730260,635579,7.38,5.99,1.39
"410","Argentina","ARG",2021-03-26,3474415,2824344,650071,7.62,6.19,1.43
"411","Argentina","ARG",2021-03-27,3570460,2908932,661528,7.83,6.38,1.45
"412","Argentina","ARG",2021-03-28,3625283,2959843,665440,7.95,6.49,1.46
"413","Argentina","ARG",2021-03-29,3646068,2980182,665886,7.99,6.53,1.46
"414","Argentina","ARG",2021-03-30,3744566,3073630,670936,8.21,6.74,1.47
"415","Argentina","ARG",2021-03-31,3891932,3214538,677394,8.53,7.05,1.49
"416","Argentina","ARG",2021-04-01,4023017,3342427,680590,8.82,7.33,1.49
"417","Argentina","ARG",2021-04-02,4123152,3440284,682868,9.04,7.54,1.5
"418","Argentina","ARG",2021-04-03,4178896,3495125,683771,9.16,7.66,1.5
"419","Argentina","ARG",2021-04-04,4234505,3550166,684339,9.29,7.78,1.5
"420","Argentina","ARG",2021-04-05,4260808,3576423,684385,9.34,7.84,1.5
"421","Argentina","ARG",2021-04-06,4404175,3712009,692166,9.66,8.14,1.52
"422","Argentina","ARG",2021-04-07,4571819,3870734,701085,10.02,8.49,1.54
"423","Argentina","ARG",2021-04-08,4771214,4064154,707060,10.46,8.91,1.55
"424","Argentina","ARG",2021-04-09,4956023,4244964,711059,10.87,9.31,1.56
"425","Argentina","ARG",2021-04-10,5201468,4478948,722520,11.41,9.82,1.58
"426","Argentina","ARG",2021-04-11,5313612,4586426,727186,11.65,10.06,1.59
"427","Argentina","ARG",2021-04-12,5390000,4661085,728915,11.82,10.22,1.6
"428","Argentina","ARG",2021-04-13,5571878,4836246,735632,12.22,10.6,1.61
"429","Argentina","ARG",2021-04-14,5754919,4996672,758247,12.62,10.96,1.66
"430","Argentina","ARG",2021-04-15,5935146,5163344,771802,13.01,11.32,1.69
"431","Argentina","ARG",2021-04-16,6093016,5305604,787412,13.36,11.63,1.73
"432","Argentina","ARG",2021-04-17,6226872,5431994,794878,13.65,11.91,1.74
"433","Argentina","ARG",2021-04-18,6288812,5489318,799494,13.79,12.04,1.75
"434","Argentina","ARG",2021-04-19,6334554,5534225,800329,13.89,12.13,1.75
"435","Argentina","ARG",2021-04-20,6433141,5620411,812730,14.11,12.32,1.78
"436","Argentina","ARG",2021-04-21,6550568,5722607,827961,14.36,12.55,1.82
"437","Argentina","ARG",2021-04-22,6693438,5851232,842206,14.68,12.83,1.85
"438","Argentina","ARG",2021-04-23,6807411,5955371,852040,14.93,13.06,1.87
"439","Argentina","ARG",2021-04-24,7017279,6149835,867444,15.39,13.48,1.9
"440","Argentina","ARG",2021-04-25,7134949,6263849,871100,15.64,13.73,1.91
"441","Argentina","ARG",2021-04-26,7214704,6341959,872745,15.82,13.91,1.91
"442","Argentina","ARG",2021-04-27,7386650,6507572,879078,16.2,14.27,1.93
"443","Argentina","ARG",2021-04-28,7557986,6672739,885247,16.57,14.63,1.94
"444","Argentina","ARG",2021-04-29,7715006,6806565,908441,16.92,14.92,1.99
"445","Argentina","ARG",2021-04-30,7865213,6926650,938563,17.25,15.19,2.06
"446","Argentina","ARG",2021-05-01,7971470,7002992,968478,17.48,15.36,2.12
"447","Argentina","ARG",2021-05-02,7997902,7025492,972410,17.54,15.4,2.13
"448","Argentina","ARG",2021-05-03,8039793,7051772,988021,17.63,15.46,2.17
"449","Argentina","ARG",2021-05-04,8197011,7149293,1047718,17.97,15.68,2.3
"450","Argentina","ARG",2021-05-05,8391513,7261176,1130337,18.4,15.92,2.48
"451","Argentina","ARG",2021-05-06,8591061,7399515,1191546,18.84,16.22,2.61
"452","Argentina","ARG",2021-05-07,8820691,7555386,1265305,19.34,16.57,2.77
"453","Argentina","ARG",2021-05-08,9001747,7660652,1341095,19.74,16.8,2.94
"454","Argentina","ARG",2021-05-09,9082597,7688877,1393720,19.92,16.86,3.06
"455","Argentina","ARG",2021-05-10,9122759,7718272,1404487,20,16.92,3.08
"456","Argentina","ARG",2021-05-11,9237005,7790786,1446219,20.25,17.08,3.17
"457","Argentina","ARG",2021-05-12,9383945,7866933,1517012,20.58,17.25,3.33
"458","Argentina","ARG",2021-05-13,9541511,7912175,1629336,20.92,17.35,3.57
"459","Argentina","ARG",2021-05-14,9704364,7953562,1750802,21.28,17.44,3.84
"460","Argentina","ARG",2021-05-15,9862623,7992532,1870091,21.63,17.53,4.1
"461","Argentina","ARG",2021-05-16,9927783,8023563,1904220,21.77,17.59,4.18
"462","Argentina","ARG",2021-05-17,10002830,8050709,1952121,21.93,17.65,4.28
"463","Argentina","ARG",2021-05-18,10193368,8141608,2051760,22.35,17.85,4.5
"464","Argentina","ARG",2021-05-19,10383925,8279961,2103964,22.77,18.16,4.61
"465","Argentina","ARG",2021-05-20,10549521,8397337,2152184,23.13,18.41,4.72
"466","Argentina","ARG",2021-05-21,10758782,8531073,2227709,23.59,18.71,4.88
"467","Argentina","ARG",2021-05-22,10958659,8638944,2319715,24.03,18.94,5.09
"468","Argentina","ARG",2021-05-23,11067550,8701971,2365579,24.27,19.08,5.19
"469","Argentina","ARG",2021-05-24,11149468,8735231,2414237,24.45,19.15,5.29
"470","Argentina","ARG",2021-05-25,11242209,8807373,2434836,24.65,19.31,5.34
"471","Argentina","ARG",2021-05-26,11331066,8878491,2452575,24.85,19.47,5.38
"472","Argentina","ARG",2021-05-27,11503476,8988267,2515209,25.22,19.71,5.52
"473","Argentina","ARG",2021-05-28,11676733,9084600,2592133,25.6,19.92,5.68
"474","Argentina","ARG",2021-05-29,11906697,9208883,2697814,26.11,20.19,5.92
"475","Argentina","ARG",2021-05-30,12119901,9361218,2758683,26.58,20.53,6.05
"476","Argentina","ARG",2021-05-31,12257297,9476406,2780891,26.88,20.78,6.1
"477","Argentina","ARG",2021-06-01,12497078,9667003,2830075,27.4,21.2,6.21
"478","Argentina","ARG",2021-06-02,12801115,9924476,2876639,28.07,21.76,6.31
"479","Argentina","ARG",2021-06-03,13079195,10158653,2920542,28.68,22.27,6.4
"480","Argentina","ARG",2021-06-04,13374067,10417359,2956708,29.33,22.84,6.48
"481","Argentina","ARG",2021-06-05,13730521,10733428,2997093,30.11,23.54,6.57
"482","Argentina","ARG",2021-06-06,14092493,11071365,3021128,30.9,24.28,6.62
"483","Argentina","ARG",2021-06-07,14336164,11290468,3045696,31.43,24.76,6.68
"484","Argentina","ARG",2021-06-08,14663805,11577809,3085996,32.15,25.39,6.77
"485","Argentina","ARG",2021-06-09,15012734,11888649,3124085,32.92,26.07,6.85
"486","Argentina","ARG",2021-06-10,15353408,12202881,3150527,33.67,26.76,6.91
"487","Argentina","ARG",2021-06-11,15730223,12555442,3174781,34.49,27.53,6.96
"488","Argentina","ARG",2021-06-12,16102741,12879690,3223051,35.31,28.24,7.07
"489","Argentina","ARG",2021-06-13,16286902,12991480,3295422,35.71,28.49,7.23
"490","Argentina","ARG",2021-06-14,16382043,13043304,3338739,35.92,28.6,7.32
"491","Argentina","ARG",2021-06-15,16643769,13223188,3420581,36.49,28.99,7.5
"492","Argentina","ARG",2021-06-16,16876619,13389726,3486893,37.01,29.36,7.65
"493","Argentina","ARG",2021-06-17,17172628,13609451,3563177,37.65,29.84,7.81
"494","Argentina","ARG",2021-06-18,17475935,13852316,3623619,38.32,30.37,7.95
"495","Argentina","ARG",2021-06-19,17837121,14172453,3664668,39.11,31.08,8.04
"496","Argentina","ARG",2021-06-20,18085389,14397649,3687740,39.66,31.57,8.09
"497","Argentina","ARG",2021-06-21,18198899,14504810,3694089,39.9,31.8,8.1
"498","Argentina","ARG",2021-06-22,18380675,14660693,3719982,40.3,32.15,8.16
"499","Argentina","ARG",2021-06-23,18646784,14886910,3759874,40.89,32.64,8.24
"500","Argentina","ARG",2021-06-24,18921680,15128961,3792719,41.49,33.17,8.32
"501","Argentina","ARG",2021-06-25,19205808,15374817,3830991,42.11,33.71,8.4
"502","Argentina","ARG",2021-06-26,19499231,15617249,3881982,42.76,34.24,8.51
"503","Argentina","ARG",2021-06-27,19749468,15831632,3917836,43.3,34.71,8.59
"504","Argentina","ARG",2021-06-28,19951580,15993494,3958086,43.75,35.07,8.68
"505","Argentina","ARG",2021-06-29,20221697,16228833,3992864,44.34,35.59,8.76
"506","Argentina","ARG",2021-06-30,20543325,16504606,4038719,45.05,36.19,8.86
"507","Argentina","ARG",2021-07-01,20907721,16821968,4085753,45.84,36.89,8.96
"508","Argentina","ARG",2021-07-02,21310026,17106617,4203409,46.73,37.51,9.22
"509","Argentina","ARG",2021-07-03,21781425,17479963,4301462,47.76,38.33,9.43
"510","Argentina","ARG",2021-07-04,22179930,17796602,4383328,48.63,39.02,9.61
"511","Argentina","ARG",2021-07-05,22444129,18011944,4432185,49.21,39.49,9.72
"512","Argentina","ARG",2021-07-06,22813398,18246811,4566587,50.02,40.01,10.01
"513","Argentina","ARG",2021-07-07,23317413,18577434,4739979,51.13,40.73,10.39
"514","Argentina","ARG",2021-07-08,23722105,18869175,4852930,52.02,41.37,10.64
"515","Argentina","ARG",2021-07-09,24048381,19162483,4885898,52.73,42.02,10.71
"516","Argentina","ARG",2021-07-10,24518390,19507996,5010394,53.76,42.78,10.99
"517","Argentina","ARG",2021-07-11,24616918,19594624,5022294,53.98,42.97,11.01
"518","Argentina","ARG",2021-07-12,24862187,19822638,5039549,54.52,43.47,11.05
"519","Argentina","ARG",2021-07-13,25254280,20178596,5075684,55.38,44.25,11.13
"520","Argentina","ARG",2021-07-14,25718531,20605189,5113342,56.39,45.18,11.21
"521","Argentina","ARG",2021-07-15,26134815,20985921,5148894,57.31,46.02,11.29
"522","Argentina","ARG",2021-07-16,26511672,21317004,5194668,58.13,46.74,11.39
"523","Argentina","ARG",2021-07-17,26934235,21644577,5289658,59.06,47.46,11.6
"524","Argentina","ARG",2021-07-18,27200110,21839491,5360619,59.64,47.89,11.75
"525","Argentina","ARG",2021-07-19,27430531,22030134,5400397,60.15,48.31,11.84
"526","Argentina","ARG",2021-07-20,27825228,22342067,5483161,61.01,48.99,12.02
"527","Argentina","ARG",2021-07-21,28264151,22573282,5690869,61.97,49.5,12.48
"528","Argentina","ARG",2021-07-22,28674364,22876517,5797847,62.87,50.16,12.71
"529","Argentina","ARG",2021-07-23,29075280,23209621,5865659,63.75,50.89,12.86
"530","Argentina","ARG",2021-07-24,29437762,23492843,5944919,64.55,51.51,13.04
"531","Argentina","ARG",2021-07-25,29723228,23714686,6008542,65.17,52,13.17
"532","Argentina","ARG",2021-07-26,29880247,23857637,6022610,65.52,52.31,13.21
"533","Argentina","ARG",2021-07-27,30230385,24096445,6133940,66.29,52.84,13.45
"534","Argentina","ARG",2021-07-28,30655272,24302432,6352840,67.22,53.29,13.93
"535","Argentina","ARG",2021-07-29,31075801,24542819,6532982,68.14,53.82,14.32
"536","Argentina","ARG",2021-07-30,31471074,24754641,6716433,69.01,54.28,14.73
"537","Argentina","ARG",2021-07-31,31877998,24966105,6911893,69.9,54.74,15.16
"538","Argentina","ARG",2021-08-01,32148787,25092667,7056120,70.49,55.02,15.47
"539","Argentina","ARG",2021-08-02,32335391,25178202,7157189,70.9,55.21,15.69
"540","Argentina","ARG",2021-08-03,32695882,25337678,7358204,71.69,55.56,16.13
"541","Argentina","ARG",2021-08-04,33335932,25646674,7689258,73.1,56.24,16.86
"542","Argentina","ARG",2021-08-05,33735965,25806439,7929526,73.97,56.59,17.39
"543","Argentina","ARG",2021-08-06,34134158,25950647,8183511,74.85,56.9,17.94
"544","Argentina","ARG",2021-08-07,34430142,26028829,8401313,75.5,57.07,18.42
"545","Argentina","ARG",2021-08-08,34624926,26076234,8548692,75.92,57.18,18.74
"546","Argentina","ARG",2021-08-09,34902791,26179454,8723337,76.53,57.4,19.13
"547","Argentina","ARG",2021-08-10,35247776,26293313,8954463,77.29,57.65,19.63
"548","Argentina","ARG",2021-08-12,35762492,26414061,9348431,78.42,57.92,20.5
"549","Argentina","ARG",2021-08-13,36038031,26484592,9553439,79.02,58.07,20.95
"550","Argentina","ARG",2021-08-14,36387897,26565910,9821987,79.79,58.25,21.54
"551","Argentina","ARG",2021-08-15,36641694,26609472,10032222,80.34,58.35,22
"552","Argentina","ARG",2021-08-16,36809251,26643961,10165290,80.71,58.42,22.29
"553","Argentina","ARG",2021-08-17,36941932,26684756,10257176,81,58.51,22.49
"554","Argentina","ARG",2021-08-18,37234519,26784800,10449719,81.64,58.73,22.91
"555","Argentina","ARG",2021-08-19,37689167,26902913,10786254,82.64,58.99,23.65
"556","Argentina","ARG",2021-08-20,38145435,26993547,11151888,83.64,59.19,24.45
"557","Argentina","ARG",2021-08-21,38584379,27105019,11479360,84.6,59.43,25.17
"558","Argentina","ARG",2021-08-22,38904089,27178860,11725229,85.31,59.6,25.71
"559","Argentina","ARG",2021-08-23,39133726,27210308,11923418,85.81,59.66,26.14
"560","Argentina","ARG",2021-08-24,39507845,27301884,12205961,86.63,59.86,26.76
"561","Argentina","ARG",2021-08-25,39951618,27414859,12536759,87.6,60.11,27.49
"562","Argentina","ARG",2021-08-26,40407410,27490908,12916502,88.6,60.28,28.32
"563","Argentina","ARG",2021-08-27,40855178,27585143,13270035,89.58,60.49,29.1
"564","Argentina","ARG",2021-08-28,41305344,27681048,13624296,90.57,60.7,29.87
"565","Argentina","ARG",2021-08-29,41625410,27750181,13875229,91.27,60.85,30.42
"566","Argentina","ARG",2021-08-30,41930538,27797557,14132981,91.94,60.95,30.99
"567","Argentina","ARG",2021-08-31,42260571,27873340,14387231,92.66,61.12,31.55
"568","Argentina","ARG",2021-09-01,42792677,28005793,14786884,93.83,61.41,32.42
"569","Argentina","ARG",2021-09-02,43221929,28100621,15121308,94.77,61.62,33.16
"570","Argentina","ARG",2021-09-03,43696315,28183966,15512349,95.81,61.8,34.01
"571","Argentina","ARG",2021-09-04,44049176,28249162,15800014,96.59,61.94,34.64
"572","Argentina","ARG",2021-09-05,44401437,28306772,16094665,97.36,62.07,35.29
"573","Argentina","ARG",2021-09-06,44667497,28344998,16322499,97.94,62.15,35.79
"574","Argentina","ARG",2021-09-07,45177464,28431871,16745593,99.06,62.34,36.72
"575","Argentina","ARG",2021-09-08,45523595,28485407,17038188,99.82,62.46,37.36
"576","Argentina","ARG",2021-09-09,45917635,28553239,17364418,100.68,62.61,38.08
"577","Argentina","ARG",2021-09-10,46299230,28619681,17679598,101.52,62.75,38.77
"578","Argentina","ARG",2021-09-11,46690888,28679706,18011231,102.38,62.89,39.49
"579","Argentina","ARG",2021-09-12,46894772,28706802,18188230,102.83,62.95,39.88
"580","Argentina","ARG",2021-09-13,46995734,28721805,18274595,103.05,62.98,40.07
"581","Argentina","ARG",2021-09-14,47242831,28758477,18485435,103.59,63.06,40.53
"582","Argentina","ARG",2021-09-15,47543513,28819589,18737801,104.25,63.19,41.09
"583","Argentina","ARG",2021-09-16,47936962,28879464,19073705,105.11,63.32,41.82
"584","Argentina","ARG",2021-09-17,48310770,28929766,19398787,105.93,63.43,42.54
"585","Argentina","ARG",2021-09-18,48572796,28968475,19623356,106.51,63.52,43.03
"586","Argentina","ARG",2021-09-19,48830206,29013805,19842376,107.07,63.62,43.51
"587","Argentina","ARG",2021-09-20,49017568,29032591,20011380,107.48,63.66,43.88
"588","Argentina","ARG",2021-09-21,49331494,29081629,20276732,108.17,63.77,44.46
"589","Argentina","ARG",2021-09-22,49729347,29157102,20602871,109.04,63.93,45.18
"590","Argentina","ARG",2021-09-23,50010169,29201859,20840361,109.66,64.03,45.7
"591","Argentina","ARG",2021-09-24,50277880,29308961,21003681,110.24,64.27,46.05
"592","Argentina","ARG",2021-09-25,50575922,29398567,21216344,110.9,64.46,46.52
"593","Argentina","ARG",2021-09-26,50755054,29458318,21338286,111.29,64.59,46.79
"594","Argentina","ARG",2021-09-27,50910055,29504991,21448257,111.63,64.7,47.03
"595","Argentina","ARG",2021-09-28,51153324,29564670,21634719,112.16,64.83,47.44
"596","Argentina","ARG",2021-09-29,51448854,29620243,21878609,112.81,64.95,47.97
"597","Argentina","ARG",2021-09-30,51711461,29676037,22088966,113.39,65.07,48.43
"598","Argentina","ARG",2021-10-01,52019147,29739848,22336131,114.06,65.21,48.98
"599","Argentina","ARG",2021-10-02,52339299,29810138,22589718,114.76,65.36,49.53
"600","Argentina","ARG",2021-10-03,52535781,29839720,22758402,115.2,65.43,49.9
"601","Argentina","ARG",2021-10-04,52688166,29866774,22884730,115.53,65.49,50.18
"602","Argentina","ARG",2021-10-05,52880909,29919702,23026410,115.95,65.61,50.49
"603","Argentina","ARG",2021-10-06,53133905,30011782,23190355,116.51,65.81,50.85
"604","Argentina","ARG",2021-10-07,53386738,30077265,23381682,117.06,65.95,51.27
